"Depth_meter","Water_Temperature_celsius","datetime"
0.1,14.7043927999854,2009-05-20 21:22:35
0.05,15.0965987600154,2009-05-20 21:22:35
0.3,11.8584868750813,2009-05-20 21:22:45
0.25,12.6696503999944,2009-05-20 21:22:45
0.2,13.7133897631023,2009-05-20 21:22:45
0.15,NA,2009-05-20 21:22:45
0.1,14.7002089199498,2009-05-20 21:22:45
0.05,15.0986252400472,2009-05-20 21:22:45
0.3,11.865146125,2009-05-20 21:22:55
0.25,12.6689883916504,2009-05-20 21:22:55
0.2,13.6997890300188,2009-05-20 21:22:55
0.15,NA,2009-05-20 21:22:55
0.1,14.6938722999745,2009-05-20 21:22:55
0.05,15.0970763600231,2009-05-20 21:22:55
0.3,11.8714419500271,2009-05-20 21:23:05
0.25,12.6701109916554,2009-05-20 21:23:05
0.2,13.6878550597495,2009-05-20 21:23:05
0.15,NA,2009-05-20 21:23:05
0.1,14.6883766199727,2009-05-20 21:23:05
0.05,15.0982974799477,2009-05-20 21:23:05
0.3,11.877578825,2009-05-20 21:23:15
0.25,12.6673167666463,2009-05-20 21:23:15
0.2,13.6781397133512,2009-05-20 21:23:15
0.15,NA,2009-05-20 21:23:15
0.1,14.6820550399703,2009-05-20 21:23:15
0.05,15.0968785400265,2009-05-20 21:23:15
0.3,11.8834121750218,2009-05-20 21:23:25
0.25,12.6648774333317,2009-05-20 21:23:25
0.2,13.6682104932134,2009-05-20 21:23:25
0.15,NA,2009-05-20 21:23:25
0.1,14.6774794799937,2009-05-20 21:23:25
0.05,15.0989620400508,2009-05-20 21:23:25
0.3,11.8909642004862,2009-05-20 21:23:35
0.25,12.6641746916412,2009-05-20 21:23:35
0.2,13.6576957964606,2009-05-20 21:23:35
0.15,NA,2009-05-20 21:23:35
0.1,14.6715535599009,2009-05-20 21:23:35
0.05,15.0985473199879,2009-05-20 21:23:35
0.3,11.8972034750439,2009-05-20 21:23:45
0.25,12.6460690833355,2009-05-20 21:23:45
0.2,13.6471574900069,2009-05-20 21:23:45
0.15,NA,2009-05-20 21:23:45
0.1,14.6651866199554,2009-05-20 21:23:45
0.05,15.0961650399789,2009-05-20 21:23:45
0.3,11.9047954001051,2009-05-20 21:23:55
0.25,12.6574454500471,2009-05-20 21:23:55
0.2,13.6363420498064,2009-05-20 21:23:55
0.15,NA,2009-05-20 21:23:55
0.1,14.6613549799301,2009-05-20 21:23:55
0.05,15.1006758000005,2009-05-20 21:23:55
0.3,11.9076078,2010-05-20 21:00:05
0.25,12.6584207999901,2010-05-20 21:00:05
0.2,13.623239106678,2010-05-20 21:00:05
0.15,NA,2010-05-20 21:00:05
0.1,14.6547428799756,2010-05-20 21:00:05
0.05,15.0994657199849,2010-05-20 21:00:05
0.3,11.9101042500378,2010-05-20 21:00:15
0.25,12.6539565415829,2010-05-20 21:00:15
0.2,13.6125763999018,2010-05-20 21:00:15
0.15,NA,2010-05-20 21:00:15
0.1,14.6478782398948,2010-05-20 21:00:15
0.05,15.0974031399729,2010-05-20 21:00:15
0.3,11.913727725,2010-05-20 21:00:25
0.25,12.6475862416738,2010-05-20 21:00:25
0.2,13.6036183466766,2010-05-20 21:00:25
0.15,NA,2010-05-20 21:00:25
0.1,14.6430078599786,2010-05-20 21:00:25
0.05,15.0979737399353,2010-05-20 21:00:25
0.3,11.9159755750068,2010-05-20 21:00:35
0.25,12.6508159666708,2010-05-20 21:00:35
0.2,13.591924056504,2010-05-20 21:00:35
0.15,NA,2010-05-20 21:00:35
0.1,14.6368859799766,2010-05-20 21:00:35
0.05,15.095278680005,2010-05-20 21:00:35
0.3,11.918614325,2010-05-20 21:00:45
0.25,12.6514890915911,2010-05-20 21:00:45
0.2,13.5816001433463,2010-05-20 21:00:45
0.15,NA,2010-05-20 21:00:45
0.1,14.6310842999886,2010-05-20 21:00:45
0.05,15.0944222599353,2010-05-20 21:00:45
0.3,11.9216144500136,2010-05-20 21:00:55
0.25,12.6446793749835,2010-05-20 21:00:55
0.2,13.5723255965707,2010-05-20 21:00:55
0.15,NA,2010-05-20 21:00:55
0.1,14.6267451599897,2010-05-20 21:00:55
0.05,15.0937058399678,2010-05-20 21:00:55
0.3,11.9246146750403,2010-05-20 21:01:05
0.25,12.6421536583228,2010-05-20 21:01:05
0.2,13.5636653565003,2010-05-20 21:01:05
0.15,NA,2010-05-20 21:01:05
0.1,14.6206709599762,2010-05-20 21:01:05
0.05,15.0889473400472,2010-05-20 21:01:05
0.3,11.9276945250097,2010-05-20 21:01:15
0.25,12.6383595916355,2010-05-20 21:01:15
0.2,13.555553943341,2010-05-20 21:01:15
0.15,NA,2010-05-20 21:01:15
0.1,14.6167390999741,2010-05-20 21:01:15
0.05,15.0878621799189,2010-05-20 21:01:15
0.3,11.9308982000329,2010-05-20 21:01:25
0.25,12.6367693416611,2010-05-20 21:01:25
0.2,13.5472516432284,2010-05-20 21:01:25
0.15,NA,2010-05-20 21:01:25
0.1,14.6097651998833,2010-05-20 21:01:25
0.05,15.0826183197889,2010-05-20 21:01:25
0.3,11.933781,2010-05-20 21:01:35
0.25,12.6334827916603,2010-05-20 21:01:35
0.2,13.5372885133429,2010-05-20 21:01:35
0.15,NA,2010-05-20 21:01:35
0.1,14.6068414600259,2010-05-20 21:01:35
0.05,15.0833217399846,2010-05-20 21:01:35
0.3,11.9367018000452,2010-05-20 21:01:45
0.25,12.6315176332794,2010-05-20 21:01:45
0.2,13.5291948764928,2010-05-20 21:01:45
0.15,NA,2010-05-20 21:01:45
0.1,14.6011642399132,2010-05-20 21:01:45
0.05,15.07242171999,2010-05-20 21:01:45
0.3,11.939391075,2010-05-20 21:01:55
0.25,12.6291997166498,2010-05-20 21:01:55
0.2,13.5198717966754,2010-05-20 21:01:55
0.15,NA,2010-05-20 21:01:55
0.1,14.5943241198933,2010-05-20 21:01:55
0.05,15.0685140999946,2010-05-20 21:01:55
0.3,11.9420534250154,2010-05-20 21:02:05
0.25,12.6273719416515,2010-05-20 21:02:05
0.2,13.5114702032591,2010-05-20 21:02:05
0.15,NA,2010-05-20 21:02:05
0.1,14.5899493999603,2010-05-20 21:02:05
0.05,15.0657444998352,2010-05-20 21:02:05
0.3,11.944636225,2010-05-20 21:02:15
0.25,12.6248062166496,2010-05-20 21:02:15
0.2,13.5041905433426,2010-05-20 21:02:15
0.15,NA,2010-05-20 21:02:15
0.1,14.5849509199712,2010-05-20 21:02:15
0.05,15.057322200073,2010-05-20 21:02:15
0.3,11.9469617750043,2010-05-20 21:02:25
0.25,12.6228588166521,2010-05-20 21:02:25
0.2,13.4966990731422,2010-05-20 21:02:25
0.15,NA,2010-05-20 21:02:25
0.1,14.5812482200131,2010-05-20 21:02:25
0.05,15.0504017999472,2010-05-20 21:02:25
0.3,11.9491672500468,2010-05-20 21:02:35
0.25,12.6195770582949,2010-05-20 21:02:35
0.2,13.489884003209,2010-05-20 21:02:35
0.15,NA,2010-05-20 21:02:35
0.1,14.5763210199498,2010-05-20 21:02:35
0.05,15.0457614198844,2010-05-20 21:02:35
0.3,11.9511718500109,2010-05-20 21:02:45
0.25,12.6171360333366,2010-05-20 21:02:45
0.2,13.4826923900116,2010-05-20 21:02:45
0.15,NA,2010-05-20 21:02:45
0.1,14.57239415998,2010-05-20 21:02:45
0.05,15.0392040999015,2010-05-20 21:02:45
0.3,11.9532193250279,2010-05-20 21:02:55
0.25,12.6178711000223,2010-05-20 21:02:55
0.2,13.4740409132517,2010-05-20 21:02:55
0.15,NA,2010-05-20 21:02:55
0.1,14.5696506998495,2010-05-20 21:02:55
0.05,15.0356228199452,2010-05-20 21:02:55
0.3,11.955633175,2010-05-20 21:03:05
0.25,12.6172832249895,2010-05-20 21:03:05
0.2,13.4674376566713,2010-05-20 21:03:05
0.15,NA,2010-05-20 21:03:05
0.1,14.5636796199675,2010-05-20 21:03:05
0.05,15.0222154599846,2010-05-20 21:03:05
0.3,11.9580642750427,2010-05-20 21:03:15
0.25,12.6157087416493,2010-05-20 21:03:15
0.2,13.4611342199168,2010-05-20 21:03:15
0.15,NA,2010-05-20 21:03:15
0.1,14.5582963799159,2010-05-20 21:03:15
0.05,15.008174859893,2010-05-20 21:03:15
0.3,11.960458625,2010-05-20 21:03:25
0.25,12.6143431833229,2010-05-20 21:03:25
0.2,13.4533940933398,2010-05-20 21:03:25
0.15,NA,2010-05-20 21:03:25
0.1,14.5540458399973,2010-05-20 21:03:25
0.05,14.9960268998975,2010-05-20 21:03:25
0.3,11.962596875006,2010-05-20 21:03:35
0.25,12.6137701749956,2010-05-20 21:03:35
0.2,13.4467459732382,2010-05-20 21:03:35
0.15,NA,2010-05-20 21:03:35
0.1,14.5467949399632,2010-05-20 21:03:35
0.05,14.981871479892,2010-05-20 21:03:35
0.3,11.9645012,2010-05-20 21:03:45
0.25,12.6125393833206,2010-05-20 21:03:45
0.2,13.4394971166743,2010-05-20 21:03:45
0.15,NA,2010-05-20 21:03:45
0.1,14.53987217996,2010-05-20 21:03:45
0.05,14.9689043801373,2010-05-20 21:03:45
0.3,11.9663454250103,2010-05-20 21:03:55
0.25,12.6106357666658,2010-05-20 21:03:55
0.2,13.4319519165857,2010-05-20 21:03:55
0.15,NA,2010-05-20 21:03:55
0.1,14.5318138199853,2010-05-20 21:03:55
0.05,14.9518104398222,2010-05-20 21:03:55
0.3,11.9680892000353,2010-05-20 21:04:05
0.25,12.6080682583054,2010-05-20 21:04:05
0.2,13.4255403799441,2010-05-20 21:04:05
0.15,NA,2010-05-20 21:04:05
0.1,14.5284985799275,2010-05-20 21:04:05
0.05,14.9326993999046,2010-05-20 21:04:05
0.3,11.9698011250078,2010-05-20 21:04:15
0.25,12.6057140999851,2010-05-20 21:04:15
0.2,13.4191454300065,2010-05-20 21:04:15
0.15,NA,2010-05-20 21:04:15
0.1,14.520231060003,2010-05-20 21:04:15
0.05,14.9151016598872,2010-05-20 21:04:15
0.3,11.9712913250247,2010-05-20 21:04:25
0.25,12.6032050833098,2010-05-20 21:04:25
0.2,13.413798049965,2010-05-20 21:04:25
0.15,NA,2010-05-20 21:04:25
0.1,14.513997639918,2010-05-20 21:04:25
0.05,14.8936505798414,2010-05-20 21:04:25
0.3,11.97298855,2010-05-20 21:04:35
0.25,12.5995583499289,2010-05-20 21:04:35
0.2,13.410655573347,2010-05-20 21:04:35
0.15,NA,2010-05-20 21:04:35
0.1,14.5048271000049,2010-05-20 21:04:35
0.05,14.874504459902,2010-05-20 21:04:35
0.3,11.9745351249992,2010-05-20 21:04:45
0.25,12.5962816082974,2010-05-20 21:04:45
0.2,13.4040175231827,2010-05-20 21:04:45
0.15,NA,2010-05-20 21:04:45
0.1,14.4960395197886,2010-05-20 21:04:45
0.05,14.8611327196908,2010-05-20 21:04:45
0.3,11.97612945,2010-05-20 21:04:55
0.25,12.5944780249917,2010-05-20 21:04:55
0.2,13.3964926900063,2010-05-20 21:04:55
0.15,NA,2010-05-20 21:04:55
0.1,14.4861284199548,2010-05-20 21:04:55
0.05,14.8366193199164,2010-05-20 21:04:55
0.3,11.9775805250111,2010-05-20 21:05:05
0.25,12.593960099995,2010-05-20 21:05:05
0.2,13.3889851799243,2010-05-20 21:05:05
0.15,NA,2010-05-20 21:05:05
0.1,14.4765739399837,2010-05-20 21:05:05
0.05,14.8203146998194,2010-05-20 21:05:05
0.3,11.9789751,2010-05-20 21:05:15
0.25,12.5938791916752,2010-05-20 21:05:15
0.2,13.3846014033417,2010-05-20 21:05:15
0.15,NA,2010-05-20 21:05:15
0.1,14.4632632999475,2010-05-20 21:05:15
0.05,14.7986318801696,2010-05-20 21:05:15
0.3,11.9802705000047,2010-05-20 21:05:25
0.25,12.5932946833303,2010-05-20 21:05:25
0.2,13.3784352532299,2010-05-20 21:05:25
0.15,NA,2010-05-20 21:05:25
0.1,14.4549202599826,2010-05-20 21:05:25
0.05,14.7792130597808,2010-05-20 21:05:25
0.3,11.9815916500074,2010-05-20 21:05:35
0.25,12.5939350083253,2010-05-20 21:05:35
0.2,13.3734829599355,2010-05-20 21:05:35
0.15,NA,2010-05-20 21:05:35
0.1,14.4435293998964,2010-05-20 21:05:35
0.05,14.7643377798049,2010-05-20 21:05:35
0.3,11.9828245250064,2010-05-20 21:05:45
0.25,12.5939420250094,2010-05-20 21:05:45
0.2,13.3677253400068,2010-05-20 21:05:45
0.15,NA,2010-05-20 21:05:45
0.1,14.4325994199606,2010-05-20 21:05:45
0.05,14.7458739998696,2010-05-20 21:05:45
0.3,11.9841285250058,2010-05-20 21:05:55
0.25,12.5954439249876,2010-05-20 21:05:55
0.2,13.3635653266255,2010-05-20 21:05:55
0.15,NA,2010-05-20 21:05:55
0.1,14.4225471198044,2010-05-20 21:05:55
0.05,14.7296797798385,2010-05-20 21:05:55
0.3,11.98532715,2010-05-20 21:06:05
0.25,12.5963362416691,2010-05-20 21:06:05
0.2,13.361455553331,2010-05-20 21:06:05
0.15,NA,2010-05-20 21:06:05
0.1,14.409543499989,2010-05-20 21:06:05
0.05,14.712431939874,2010-05-20 21:06:05
0.3,11.9865944249959,2010-05-20 21:06:15
0.25,12.5990342750353,2010-05-20 21:06:15
0.2,13.3587484964037,2010-05-20 21:06:15
0.15,NA,2010-05-20 21:06:15
0.1,14.4009875198132,2010-05-20 21:06:15
0.05,14.6942900598496,2010-05-20 21:06:15
0.3,11.98797315,2010-05-20 21:06:25
0.25,12.6004338333366,2010-05-20 21:06:25
0.2,13.3540434366669,2010-05-20 21:06:25
0.15,NA,2010-05-20 21:06:25
0.1,14.3868064199751,2010-05-20 21:06:25
0.05,14.6804462998733,2010-05-20 21:06:25
0.3,11.9893556500037,2010-05-20 21:06:35
0.25,12.6025770333515,2010-05-20 21:06:35
0.2,13.3519793599378,2010-05-20 21:06:35
0.15,NA,2010-05-20 21:06:35
0.1,14.3758855799652,2010-05-20 21:06:35
0.05,14.6670461198451,2010-05-20 21:06:35
0.3,11.9908399,2010-05-20 21:06:45
0.25,12.6055883750331,2010-05-20 21:06:45
0.2,13.3525660233377,2010-05-20 21:06:45
0.15,NA,2010-05-20 21:06:45
0.1,14.3692356399968,2010-05-20 21:06:45
0.05,14.6534106000973,2010-05-20 21:06:45
0.3,11.9927861750129,2010-05-20 21:06:55
0.25,12.608187058346,2010-05-20 21:06:55
0.2,13.3535317400187,2010-05-20 21:06:55
0.15,NA,2010-05-20 21:06:55
0.1,14.3585399199628,2010-05-20 21:06:55
0.05,14.6433866999694,2010-05-20 21:06:55
0.3,11.9946969500526,2010-05-20 21:07:05
0.25,12.6112971333805,2010-05-20 21:07:05
0.2,13.3557009766581,2010-05-20 21:07:05
0.15,NA,2010-05-20 21:07:05
0.1,14.3534789799723,2010-05-20 21:07:05
0.05,14.6357278398827,2010-05-20 21:07:05
0.3,11.9968160750171,2010-05-20 21:07:15
0.25,12.6194446750529,2010-05-20 21:07:15
0.2,13.3596138900224,2010-05-20 21:07:15
0.15,NA,2010-05-20 21:07:15
0.1,14.3574514399616,2010-05-20 21:07:15
0.05,14.6270015799088,2010-05-20 21:07:15
0.3,11.9988397000066,2010-05-20 21:07:25
0.25,12.6259565000447,2010-05-20 21:07:25
0.2,13.3676065001624,2010-05-20 21:07:25
0.15,NA,2010-05-20 21:07:25
0.1,14.348011879979,2010-05-20 21:07:25
0.05,14.6273295798927,2010-05-20 21:07:25
0.3,12.001698025,2010-05-20 21:07:35
0.25,12.6319028500408,2010-05-20 21:07:35
0.2,13.3778235899863,2010-05-20 21:07:35
0.15,NA,2010-05-20 21:07:35
0.1,14.3433802600132,2010-05-20 21:07:35
0.05,14.6216927200087,2010-05-20 21:07:35
0.3,12.0046569000542,2010-05-20 21:07:45
0.25,12.6389697334245,2010-05-20 21:07:45
0.2,13.3884345101521,2010-05-20 21:07:45
0.15,NA,2010-05-20 21:07:45
0.1,14.3437937799716,2010-05-20 21:07:45
0.05,14.6205862799729,2010-05-20 21:07:45
0.3,12.007809525,2010-05-20 21:07:55
0.25,12.6485944250711,2010-05-20 21:07:55
0.2,13.4024093166575,2010-05-20 21:07:55
0.15,NA,2010-05-20 21:07:55
0.1,14.348279180032,2010-05-20 21:07:55
0.05,14.6208375000311,2010-05-20 21:07:55
0.3,12.0114464000047,2010-05-20 21:08:05
0.25,12.6552151833675,2010-05-20 21:08:05
0.2,13.4163317135267,2010-05-20 21:08:05
0.15,NA,2010-05-20 21:08:05
0.1,14.351855979991,2010-05-20 21:08:05
0.05,14.6209909999383,2010-05-20 21:08:05
0.3,12.015224325,2010-05-20 21:08:15
0.25,12.6588776250069,2010-05-20 21:08:15
0.2,13.425263239997,2010-05-20 21:08:15
0.15,NA,2010-05-20 21:08:15
0.1,14.3520123399944,2010-05-20 21:08:15
0.05,14.6167846600361,2010-05-20 21:08:15
0.3,12.0192414000214,2010-05-20 21:08:25
0.25,12.6605191000124,2010-05-20 21:08:25
0.2,13.4296355667131,2010-05-20 21:08:25
0.15,NA,2010-05-20 21:08:25
0.1,14.3499505599704,2010-05-20 21:08:25
0.05,14.6121080199198,2010-05-20 21:08:25
0.3,12.0229410750608,2010-05-20 21:08:35
0.25,12.6637046833991,2010-05-20 21:08:35
0.2,13.4321638300016,2010-05-20 21:08:35
0.15,NA,2010-05-20 21:08:35
0.1,14.3466784399615,2010-05-20 21:08:35
0.05,14.6052974999684,2010-05-20 21:08:35
0.3,12.026524350013,2010-05-20 21:08:45
0.25,12.6674290417033,2010-05-20 21:08:45
0.2,13.434749346664,2010-05-20 21:08:45
0.15,NA,2010-05-20 21:08:45
0.1,14.3438190000098,2010-05-20 21:08:45
0.05,14.5995007800137,2010-05-20 21:08:45
0.3,12.0302254500427,2010-05-20 21:08:55
0.25,12.67198166672,2010-05-20 21:08:55
0.2,13.4381657568392,2010-05-20 21:08:55
0.15,NA,2010-05-20 21:08:55
0.1,14.3422889400656,2010-05-20 21:08:55
0.05,14.5983894999554,2010-05-20 21:08:55
0.3,12.03402345,2010-05-20 21:09:05
0.25,12.6789509083298,2010-05-20 21:09:05
0.2,13.4504160166623,2010-05-20 21:09:05
0.15,NA,2010-05-20 21:09:05
0.1,14.3456113000176,2010-05-20 21:09:05
0.05,14.5971915400064,2010-05-20 21:09:05
0.3,12.0382923000954,2010-05-20 21:09:15
0.25,12.6868054751117,2010-05-20 21:09:15
0.2,13.4593117567439,2010-05-20 21:09:15
0.15,NA,2010-05-20 21:09:15
0.1,14.3532247999682,2010-05-20 21:09:15
0.05,14.6026144000902,2010-05-20 21:09:15
0.3,12.042977025,2010-05-20 21:09:25
0.25,12.6938095500403,2010-05-20 21:09:25
0.2,13.4716844699848,2010-05-20 21:09:25
0.15,NA,2010-05-20 21:09:25
0.1,14.363846260038,2010-05-20 21:09:25
0.05,14.6126313000719,2010-05-20 21:09:25
0.3,12.0478015250164,2010-05-20 21:09:35
0.25,12.7025829167304,2010-05-20 21:09:35
0.2,13.4881872503628,2010-05-20 21:09:35
0.15,NA,2010-05-20 21:09:35
0.1,14.3747444200974,2010-05-20 21:09:35
0.05,14.6197749802642,2010-05-20 21:09:35
0.3,12.0529169,2010-05-20 21:09:45
0.25,12.7099151250554,2010-05-20 21:09:45
0.2,13.5100637966473,2010-05-20 21:09:45
0.15,NA,2010-05-20 21:09:45
0.1,14.3881162200308,2010-05-20 21:09:45
0.05,14.6339833199479,2010-05-20 21:09:45
0.3,12.0585596000267,2010-05-20 21:09:55
0.25,12.7211057417174,2010-05-20 21:09:55
0.2,13.5269498436572,2010-05-20 21:09:55
0.15,NA,2010-05-20 21:09:55
0.1,14.398284740044,2010-05-20 21:09:55
0.05,14.6416391600557,2010-05-20 21:09:55
0.3,12.0646305750946,2010-05-20 21:10:05
0.25,12.7273112166512,2010-05-20 21:10:05
0.2,13.5409348768571,2010-05-20 21:10:05
0.15,NA,2010-05-20 21:10:05
0.1,14.4120639201191,2010-05-20 21:10:05
0.05,14.6509930200797,2010-05-20 21:10:05
0.3,12.0712744000257,2010-05-20 21:10:15
0.25,12.7316389833717,2010-05-20 21:10:15
0.2,13.5506929466532,2010-05-20 21:10:15
0.15,NA,2010-05-20 21:10:15
0.1,14.4184294000125,2010-05-20 21:10:15
0.05,14.6576077200632,2010-05-20 21:10:15
0.3,12.0768811001061,2010-05-20 21:10:25
0.25,12.7413488501819,2010-05-20 21:10:25
0.2,13.5586374134958,2010-05-20 21:10:25
0.15,NA,2010-05-20 21:10:25
0.1,14.4192511400514,2010-05-20 21:10:25
0.05,14.6576516000015,2010-05-20 21:10:25
0.3,12.0829748,2010-05-20 21:10:35
0.25,12.7527145500662,2010-05-20 21:10:35
0.2,13.5689397133145,2010-05-20 21:10:35
0.15,NA,2010-05-20 21:10:35
0.1,14.4245046000318,2010-05-20 21:10:35
0.05,14.6625257600926,2010-05-20 21:10:35
0.3,12.0890124000962,2010-05-20 21:10:45
0.25,12.7659101584637,2010-05-20 21:10:45
0.2,13.5878418404333,2010-05-20 21:10:45
0.15,NA,2010-05-20 21:10:45
0.1,14.4440211403067,2010-05-20 21:10:45
0.05,14.6809857002216,2010-05-20 21:10:45
0.3,12.095409575,2010-05-20 21:10:55
0.25,12.7839908584724,2010-05-20 21:10:55
0.2,13.597721653251,2010-05-20 21:10:55
0.15,NA,2010-05-20 21:10:55
0.1,14.460164760056,2010-05-20 21:10:55
0.05,14.6938922401942,2010-05-20 21:10:55
0.3,12.1022154750288,2010-05-20 21:11:05
0.25,12.7974266417166,2010-05-20 21:11:05
0.2,13.6319459969179,2010-05-20 21:11:05
0.15,NA,2010-05-20 21:11:05
0.1,14.4697709200413,2010-05-20 21:11:05
0.05,14.7080780401013,2010-05-20 21:11:05
0.3,12.109648525,2010-05-20 21:11:15
0.25,12.8110377500892,2010-05-20 21:11:15
0.2,13.6543921699742,2010-05-20 21:11:15
0.15,NA,2010-05-20 21:11:15
0.1,14.4922598000703,2010-05-20 21:11:15
0.05,14.7265332998519,2010-05-20 21:11:15
0.3,12.117405700037,2010-05-20 21:11:25
0.25,12.8240141416948,2010-05-20 21:11:25
0.2,13.6742394835501,2010-05-20 21:11:25
0.15,NA,2010-05-20 21:11:25
0.1,14.5119289800615,2010-05-20 21:11:25
0.05,14.7448716401655,2010-05-20 21:11:25
0.3,12.1258614001473,2010-05-20 21:11:35
0.25,12.8374716084321,2010-05-20 21:11:35
0.2,13.6938012063424,2010-05-20 21:11:35
0.15,NA,2010-05-20 21:11:35
0.1,14.5293344201112,2010-05-20 21:11:35
0.05,14.7607368401309,2010-05-20 21:11:35
0.3,12.1343457750401,2010-05-20 21:11:45
0.25,12.848304008396,2010-05-20 21:11:45
0.2,13.706985426651,2010-05-20 21:11:45
0.15,NA,2010-05-20 21:11:45
0.1,14.5395952400376,2010-05-20 21:11:45
0.05,14.7729255200786,2010-05-20 21:11:45
0.3,12.1426465751226,2010-05-20 21:11:55
0.25,12.8612102835545,2010-05-20 21:11:55
0.2,13.7227374603298,2010-05-20 21:11:55
0.15,NA,2010-05-20 21:11:55
0.1,14.5541773002332,2010-05-20 21:11:55
0.05,14.7785407404912,2010-05-20 21:11:55
0.3,12.151242325,2010-05-20 21:12:05
0.25,12.8822966251212,2010-05-20 21:12:05
0.2,13.7419752099636,2010-05-20 21:12:05
0.15,NA,2010-05-20 21:12:05
0.1,14.5753694000946,2010-05-20 21:12:05
0.05,14.80735682019,2010-05-20 21:12:05
0.3,12.1599944001432,2010-05-20 21:12:15
0.25,12.903859966927,2010-05-20 21:12:15
0.2,13.7750953703728,2010-05-20 21:12:15
0.15,NA,2010-05-20 21:12:15
0.1,14.6015233202659,2010-05-20 21:12:15
0.05,14.8336606001882,2010-05-20 21:12:15
0.3,12.169293075,2010-05-20 21:12:25
0.25,12.9182732833933,2010-05-20 21:12:25
0.2,13.8023584733056,2010-05-20 21:12:25
0.15,NA,2010-05-20 21:12:25
0.1,14.6244138000572,2010-05-20 21:12:25
0.05,14.8567964201134,2010-05-20 21:12:25
0.3,12.1791397000469,2010-05-20 21:12:35
0.25,12.9328762500889,2010-05-20 21:12:35
0.2,13.8245964437115,2010-05-20 21:12:35
0.15,NA,2010-05-20 21:12:35
0.1,14.6411173400509,2010-05-20 21:12:35
0.05,14.8712327601927,2010-05-20 21:12:35
0.3,12.18927285,2010-05-20 21:12:45
0.25,12.9423462250017,2010-05-20 21:12:45
0.2,13.8442854499699,2010-05-20 21:12:45
0.15,NA,2010-05-20 21:12:45
0.1,14.6576763400696,2010-05-20 21:12:45
0.05,14.8860984998752,2010-05-20 21:12:45
0.3,12.1994178750446,2010-05-20 21:12:55
0.25,12.9576667917758,2010-05-20 21:12:55
0.2,13.8675181005088,2010-05-20 21:12:55
0.15,NA,2010-05-20 21:12:55
0.1,14.677452120002,2010-05-20 21:12:55
0.05,14.9093115800643,2010-05-20 21:12:55
0.3,12.2101404001951,2010-05-20 21:13:05
0.25,12.9758672585864,2010-05-20 21:13:05
0.2,13.8869506937248,2010-05-20 21:13:05
0.15,NA,2010-05-20 21:13:05
0.1,14.6924961000054,2010-05-20 21:13:05
0.05,14.9223853200823,2010-05-20 21:13:05
0.3,12.2204673500428,2010-05-20 21:13:15
0.25,12.992902341744,2010-05-20 21:13:15
0.2,13.9087788633245,2010-05-20 21:13:15
0.15,NA,2010-05-20 21:13:15
0.1,14.7028857400586,2010-05-20 21:13:15
0.05,14.9551944000904,2010-05-20 21:13:15
0.3,12.231054000191,2010-05-20 21:13:25
0.25,13.0055579418557,2010-05-20 21:13:25
0.2,13.922774860281,2010-05-20 21:13:25
0.15,NA,2010-05-20 21:13:25
0.1,14.7251428602744,2010-05-20 21:13:25
0.05,14.9560441001712,2010-05-20 21:13:25
0.3,12.241291525,2010-05-20 21:13:35
0.25,13.0199017000793,2010-05-20 21:13:35
0.2,13.9378986066561,2010-05-20 21:13:35
0.15,NA,2010-05-20 21:13:35
0.1,14.7408436800747,2010-05-20 21:13:35
0.05,14.9697652401078,2010-05-20 21:13:35
0.3,12.2512498751367,2010-05-20 21:13:45
0.25,13.0329178167998,2010-05-20 21:13:45
0.2,13.9528678568566,2010-05-20 21:13:45
0.15,NA,2010-05-20 21:13:45
0.1,14.7509919601665,2010-05-20 21:13:45
0.05,14.9793169400562,2010-05-20 21:13:45
0.3,12.2606981,2010-05-20 21:13:55
0.25,13.0450718250672,2010-05-20 21:13:55
0.2,13.9644155533056,2010-05-20 21:13:55
0.15,NA,2010-05-20 21:13:55
0.1,14.7638059600513,2010-05-20 21:13:55
0.05,14.9917603600894,2010-05-20 21:13:55
0.3,12.2701886750399,2010-05-20 21:14:05
0.25,13.0555703750658,2010-05-20 21:14:05
0.2,13.9803129036036,2010-05-20 21:14:05
0.15,NA,2010-05-20 21:14:05
0.1,14.7763664600294,2010-05-20 21:14:05
0.05,15.004319560099,2010-05-20 21:14:05
0.3,12.27932745,2010-05-20 21:14:15
0.25,13.0670558667355,2010-05-20 21:14:15
0.2,13.9929905933398,2010-05-20 21:14:15
0.15,NA,2010-05-20 21:14:15
0.1,14.7864916600292,2010-05-20 21:14:15
0.05,15.0145512999461,2010-05-20 21:14:15
0.3,12.2881487250356,2010-05-20 21:14:25
0.25,13.0773435500661,2010-05-20 21:14:25
0.2,14.0035680068468,2010-05-20 21:14:25
0.15,NA,2010-05-20 21:14:25
0.1,14.7947524000257,2010-05-20 21:14:25
0.05,15.0237827200743,2010-05-20 21:14:25
0.3,12.2967236501474,2010-05-20 21:14:35
0.25,13.0881528918297,2010-05-20 21:14:35
0.2,14.0136629501129,2010-05-20 21:14:35
0.15,NA,2010-05-20 21:14:35
0.1,14.8024299801577,2010-05-20 21:14:35
0.05,15.0296272201276,2010-05-20 21:14:35
0.3,12.3054059500317,2010-05-20 21:14:45
0.25,13.0998805833953,2010-05-20 21:14:45
0.2,14.0229057533277,2010-05-20 21:14:45
0.15,NA,2010-05-20 21:14:45
